,split,uid,uid_sanitized,status,error_message,mask_path,csv_rows_count,local_search_radius,unique_mask_ids_count,mapped_ids_count,missing_ids_count,out_of_bounds_count,background_hit_count,native_hit_count,flipped_xy_hit_count,local_search_hit_count,matched_instance_ids,missing_instance_ids,unmatched_lesion_count,has_duplicates_matching,discarded,json_path
1915,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.235322314462187088460839385290,1_3_6_1_4_1_14519_5_2_1_7009_9004_235322314462187088460839385290,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.235322314462187088460839385290.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_235322314462187088460839385290.json
1916,train,1.2.840.113654.2.55.304333098271674860102803161198185635447,1_2_840_113654_2_55_304333098271674860102803161198185635447,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.304333098271674860102803161198185635447.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_304333098271674860102803161198185635447.json
1917,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.171927634768759714878512851998,1_3_6_1_4_1_14519_5_2_1_7009_9004_171927634768759714878512851998,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.171927634768759714878512851998.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_171927634768759714878512851998.json
1918,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.228640709026977867248198362320,1_3_6_1_4_1_14519_5_2_1_7009_9004_228640709026977867248198362320,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.228640709026977867248198362320.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_228640709026977867248198362320.json
1919,train,1.2.840.113654.2.55.277964406318016569144519040614149213139,1_2_840_113654_2_55_277964406318016569144519040614149213139,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.277964406318016569144519040614149213139.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_277964406318016569144519040614149213139.json
1920,train,1.2.840.113654.2.55.227432498461486629721671062449586206845,1_2_840_113654_2_55_227432498461486629721671062449586206845,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.227432498461486629721671062449586206845.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_227432498461486629721671062449586206845.json
1921,train,1.2.840.113654.2.55.147528064622096917975196713755835373845,1_2_840_113654_2_55_147528064622096917975196713755835373845,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.147528064622096917975196713755835373845.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_147528064622096917975196713755835373845.json
1922,train,1.2.840.113654.2.55.236796952646417053691544713263872271952,1_2_840_113654_2_55_236796952646417053691544713263872271952,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.236796952646417053691544713263872271952.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_236796952646417053691544713263872271952.json
1923,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.863018703900894401336394780641,1_3_6_1_4_1_14519_5_2_1_7009_9004_863018703900894401336394780641,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.863018703900894401336394780641.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_863018703900894401336394780641.json
1924,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.251495312802786520488243988432,1_3_6_1_4_1_14519_5_2_1_7009_9004_251495312802786520488243988432,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.251495312802786520488243988432.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_251495312802786520488243988432.json
1925,train,1.2.840.113654.2.55.69107272539745134185081829170091731233,1_2_840_113654_2_55_69107272539745134185081829170091731233,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.69107272539745134185081829170091731233.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_69107272539745134185081829170091731233.json
1926,train,1.2.840.113654.2.55.21087924248172532454125446516518175828,1_2_840_113654_2_55_21087924248172532454125446516518175828,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.21087924248172532454125446516518175828.nii.gz,4,0,4,4,0,0,0,0,4,0,1 2 3 4,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_21087924248172532454125446516518175828.json
1927,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.179938532691745598850266955774,1_3_6_1_4_1_14519_5_2_1_7009_9004_179938532691745598850266955774,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.179938532691745598850266955774.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_179938532691745598850266955774.json
1928,train,1.2.840.113654.2.55.286115303274363834475390672209751249933,1_2_840_113654_2_55_286115303274363834475390672209751249933,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.286115303274363834475390672209751249933.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_286115303274363834475390672209751249933.json
1929,train,1.2.840.113654.2.55.103355068676502951802308004855649005019,1_2_840_113654_2_55_103355068676502951802308004855649005019,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.103355068676502951802308004855649005019.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_103355068676502951802308004855649005019.json
1930,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.257108869316879353259622142067,1_3_6_1_4_1_14519_5_2_1_7009_9004_257108869316879353259622142067,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.257108869316879353259622142067.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_257108869316879353259622142067.json
1931,train,1.2.840.113654.2.55.76778509323587848607528084858263163659,1_2_840_113654_2_55_76778509323587848607528084858263163659,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.76778509323587848607528084858263163659.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_76778509323587848607528084858263163659.json
1932,train,1.2.840.113654.2.55.162392253014255335153921437832998488767,1_2_840_113654_2_55_162392253014255335153921437832998488767,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.162392253014255335153921437832998488767.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_162392253014255335153921437832998488767.json
1933,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.306849862491635180209809192796,1_3_6_1_4_1_14519_5_2_1_7009_9004_306849862491635180209809192796,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.306849862491635180209809192796.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_306849862491635180209809192796.json
1934,train,1.2.840.113654.2.55.115175269573306419190381267261667810963,1_2_840_113654_2_55_115175269573306419190381267261667810963,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.115175269573306419190381267261667810963.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_115175269573306419190381267261667810963.json
1935,train,1.2.840.113654.2.55.90225960419581705264071722574245521791,1_2_840_113654_2_55_90225960419581705264071722574245521791,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.90225960419581705264071722574245521791.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_90225960419581705264071722574245521791.json
1936,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.260753866459836330660142629757,1_3_6_1_4_1_14519_5_2_1_7009_9004_260753866459836330660142629757,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.260753866459836330660142629757.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_260753866459836330660142629757.json
1937,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.270405572302774769937445932400,1_3_6_1_4_1_14519_5_2_1_7009_9004_270405572302774769937445932400,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.270405572302774769937445932400.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_270405572302774769937445932400.json
1938,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.125631511707203813745016537788,1_3_6_1_4_1_14519_5_2_1_7009_9004_125631511707203813745016537788,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.125631511707203813745016537788.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_125631511707203813745016537788.json
1939,train,1.2.840.113654.2.55.9683100319528170922009582072022036072,1_2_840_113654_2_55_9683100319528170922009582072022036072,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.9683100319528170922009582072022036072.nii.gz,2,0,2,1,1,0,1,0,1,0,2,1,1,False,True,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_9683100319528170922009582072022036072.json
1940,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.178528541885097747350051396266,1_3_6_1_4_1_14519_5_2_1_7009_9004_178528541885097747350051396266,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.178528541885097747350051396266.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_178528541885097747350051396266.json
1941,train,1.2.840.113654.2.55.26059161946299599599170789033398681899,1_2_840_113654_2_55_26059161946299599599170789033398681899,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.26059161946299599599170789033398681899.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_26059161946299599599170789033398681899.json
1942,train,1.2.840.113654.2.55.92242223357785437324637395538893112713,1_2_840_113654_2_55_92242223357785437324637395538893112713,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.92242223357785437324637395538893112713.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_92242223357785437324637395538893112713.json
1943,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.226478577188372360413758459169,1_3_6_1_4_1_14519_5_2_1_7009_9004_226478577188372360413758459169,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.226478577188372360413758459169.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_226478577188372360413758459169.json
1944,train,1.2.840.113654.2.55.145551651207312922847421723276470226137,1_2_840_113654_2_55_145551651207312922847421723276470226137,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.145551651207312922847421723276470226137.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_145551651207312922847421723276470226137.json
1945,train,1.2.840.113654.2.55.142992659763522660580977195341488242262,1_2_840_113654_2_55_142992659763522660580977195341488242262,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.142992659763522660580977195341488242262.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_142992659763522660580977195341488242262.json
1946,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.196654203307204159579489747670,1_3_6_1_4_1_14519_5_2_1_7009_9004_196654203307204159579489747670,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.196654203307204159579489747670.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_196654203307204159579489747670.json
1947,train,1.2.840.113654.2.55.82188530668031059339757917234139478087,1_2_840_113654_2_55_82188530668031059339757917234139478087,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.82188530668031059339757917234139478087.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_82188530668031059339757917234139478087.json
1948,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.330961303741407601859307260210,1_3_6_1_4_1_14519_5_2_1_7009_9004_330961303741407601859307260210,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.330961303741407601859307260210.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_330961303741407601859307260210.json
1949,train,1.2.840.113654.2.55.240014193375646459089818640306284626733,1_2_840_113654_2_55_240014193375646459089818640306284626733,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.240014193375646459089818640306284626733.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_240014193375646459089818640306284626733.json
1950,train,1.2.840.113654.2.55.157038340890670238965477067307487320301,1_2_840_113654_2_55_157038340890670238965477067307487320301,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.157038340890670238965477067307487320301.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_157038340890670238965477067307487320301.json
1951,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.271947969679945104469644102035,1_3_6_1_4_1_14519_5_2_1_7009_9004_271947969679945104469644102035,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.271947969679945104469644102035.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_271947969679945104469644102035.json
1952,train,1.2.840.113654.2.55.122638796465835552691592182787100561775,1_2_840_113654_2_55_122638796465835552691592182787100561775,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.122638796465835552691592182787100561775.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_122638796465835552691592182787100561775.json
1953,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.244267122838420113719548277063,1_3_6_1_4_1_14519_5_2_1_7009_9004_244267122838420113719548277063,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.244267122838420113719548277063.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_244267122838420113719548277063.json
1954,train,1.2.840.113654.2.55.293384884999141090233146155649365936125,1_2_840_113654_2_55_293384884999141090233146155649365936125,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.293384884999141090233146155649365936125.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_293384884999141090233146155649365936125.json
1955,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.324901654222272868882380339076,1_3_6_1_4_1_14519_5_2_1_7009_9004_324901654222272868882380339076,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.324901654222272868882380339076.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_324901654222272868882380339076.json
1956,train,1.2.840.113654.2.55.264207389125271012479009245954933281215,1_2_840_113654_2_55_264207389125271012479009245954933281215,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.264207389125271012479009245954933281215.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_264207389125271012479009245954933281215.json
1957,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.278610325522275492314991900617,1_3_6_1_4_1_14519_5_2_1_7009_9004_278610325522275492314991900617,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.278610325522275492314991900617.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_278610325522275492314991900617.json
1958,train,1.2.840.113654.2.55.99854803716576675485484799881244990106,1_2_840_113654_2_55_99854803716576675485484799881244990106,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.99854803716576675485484799881244990106.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_99854803716576675485484799881244990106.json
1959,train,1.2.840.113654.2.55.178396201916200540561116821946288599372,1_2_840_113654_2_55_178396201916200540561116821946288599372,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.178396201916200540561116821946288599372.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_178396201916200540561116821946288599372.json
1960,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.209455386195727419571464590099,1_3_6_1_4_1_14519_5_2_1_7009_9004_209455386195727419571464590099,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.209455386195727419571464590099.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_209455386195727419571464590099.json
1961,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.271414735838463953318096012315,1_3_6_1_4_1_14519_5_2_1_7009_9004_271414735838463953318096012315,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.271414735838463953318096012315.nii.gz,3,0,3,3,0,0,0,0,3,0,1 2 3,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_271414735838463953318096012315.json
1962,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.122583619970624401912090528385,1_3_6_1_4_1_14519_5_2_1_7009_9004_122583619970624401912090528385,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.122583619970624401912090528385.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_122583619970624401912090528385.json
1963,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.101993638158540008447440179416,1_3_6_1_4_1_14519_5_2_1_7009_9004_101993638158540008447440179416,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.101993638158540008447440179416.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_101993638158540008447440179416.json
1964,train,1.2.840.113654.2.55.321245672470939130240730961045329350890,1_2_840_113654_2_55_321245672470939130240730961045329350890,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.321245672470939130240730961045329350890.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_321245672470939130240730961045329350890.json
1965,train,1.2.840.113654.2.55.124449392974478871131429591436196671404,1_2_840_113654_2_55_124449392974478871131429591436196671404,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.124449392974478871131429591436196671404.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_124449392974478871131429591436196671404.json
1966,train,1.2.840.113654.2.55.334742950829440430473920551497875109869,1_2_840_113654_2_55_334742950829440430473920551497875109869,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.334742950829440430473920551497875109869.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_334742950829440430473920551497875109869.json
1967,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.109291614510842113410050225707,1_3_6_1_4_1_14519_5_2_1_7009_9004_109291614510842113410050225707,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.109291614510842113410050225707.nii.gz,4,0,4,4,0,0,0,0,4,0,1 2 3 4,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_109291614510842113410050225707.json
1968,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.163509502979851588850132986796,1_3_6_1_4_1_14519_5_2_1_7009_9004_163509502979851588850132986796,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.163509502979851588850132986796.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_163509502979851588850132986796.json
1969,train,1.3.6.1.4.1.14519.5.2.1.7009.9004.338326210351749256573088541766,1_3_6_1_4_1_14519_5_2_1_7009_9004_338326210351749256573088541766,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.3.6.1.4.1.14519.5.2.1.7009.9004.338326210351749256573088541766.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_3_6_1_4_1_14519_5_2_1_7009_9004_338326210351749256573088541766.json
1970,train,1.2.840.113654.2.55.263211309674962177893596783699558706792,1_2_840_113654_2_55_263211309674962177893596783699558706792,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.263211309674962177893596783699558706792.nii.gz,2,0,2,2,0,0,0,0,2,0,1 2,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_263211309674962177893596783699558706792.json
1971,train,1.2.840.113654.2.55.47717622390218478477745867734687887894,1_2_840_113654_2_55_47717622390218478477745867734687887894,success,,/opt/data/slow/LUNA25/MedSAMv2_masks/1.2.840.113654.2.55.47717622390218478477745867734687887894.nii.gz,1,0,1,1,0,0,0,0,1,0,1,,0,False,False,/opt/data/slow/nn-datasets/Task023_LUNA25/raw_splitted/labelsTr/1_2_840_113654_2_55_47717622390218478477745867734687887894.json
